date,temperature_mean_c,temperature_max_c,precipitation_mm,snowfall_cm,cloud_cover_pct,wind_max_kmh,solar_radiation_mj_m2
2022-06-23,25.1,30.1,0.0,0.0,47.0,12.4,25.39
2022-06-24,23.0,26.0,1.3,0.0,31.0,14.2,23.39
2022-06-25,23.3,27.4,0.9,0.0,29.0,14.0,24.21
2022-06-26,23.0,26.3,0.0,0.0,55.0,13.5,24.39
2022-06-27,22.9,26.3,0.1,0.0,32.0,11.9,22.8
2022-06-28,23.1,25.9,6.3,0.0,60.0,16.6,23.01
2022-06-29,23.2,26.3,1.1,0.0,53.0,12.6,21.33
2022-06-30,23.8,28.4,0.1,0.0,8.0,15.2,26.65
2022-07-01,25.2,30.2,0.0,0.0,13.0,15.1,26.94
2022-07-02,25.1,30.4,0.0,0.0,0.0,18.8,29.13
2022-07-03,24.0,29.8,0.0,0.0,2.0,18.8,29.79
2022-07-04,22.9,29.9,0.0,0.0,0.0,18.0,30.03
2022-07-05,23.0,30.0,0.0,0.0,2.0,16.7,29.34
2022-07-06,23.7,29.3,0.0,0.0,13.0,14.9,27.61
2022-07-07,24.5,28.5,0.2,0.0,11.0,15.5,24.37
2022-07-08,24.5,27.4,0.9,0.0,31.0,15.0,22.17
2022-07-09,23.9,28.9,8.9,0.0,50.0,19.7,20.02
2022-07-10,21.2,23.3,14.4,0.0,75.0,9.4,11.11
2022-07-11,22.4,26.2,1.0,0.0,37.0,11.4,23.14
2022-07-12,23.0,27.9,0.0,0.0,19.0,15.8,25.71
2022-07-13,22.6,26.3,0.0,0.0,20.0,15.2,22.84
2022-07-14,23.2,28.9,0.0,0.0,1.0,18.1,29.01
2022-07-15,23.5,29.0,0.0,0.0,1.0,15.9,28.67
2022-07-16,24.1,29.9,0.0,0.0,1.0,15.2,28.53
2022-07-17,24.8,30.5,0.0,0.0,2.0,16.2,28.11
2022-07-18,24.1,29.1,0.0,0.0,8.0,24.0,26.6
2022-07-19,22.2,27.5,0.0,0.0,45.0,18.0,22.07
2022-07-20,23.3,28.0,0.0,0.0,10.0,19.4,26.63
2022-07-21,24.0,30.6,0.0,0.0,0.0,12.8,28.26
2022-07-22,25.0,30.3,0.0,0.0,7.0,14.3,28.4
2022-07-23,25.7,31.6,0.0,0.0,0.0,14.8,28.54
2022-07-24,26.1,32.2,0.0,0.0,0.0,11.7,28.67
2022-07-25,26.0,31.6,0.0,0.0,13.0,14.4,27.56
2022-07-26,25.6,31.3,0.0,0.0,0.0,14.0,28.22
2022-07-27,25.6,33.3,0.0,0.0,0.0,14.5,28.58
2022-07-28,26.2,33.8,0.0,0.0,0.0,16.4,28.19
2022-07-29,25.9,32.3,0.0,0.0,9.0,15.4,26.76
2022-07-30,25.9,32.4,0.0,0.0,6.0,14.5,25.98
2022-07-31,26.0,31.5,0.0,0.0,25.0,13.8,21.8
2022-08-01,26.2,29.4,0.5,0.0,20.0,13.8,23.07
2022-08-02,25.3,29.8,0.0,0.0,11.0,18.8,25.63
2022-08-03,25.3,31.4,0.0,0.0,5.0,19.3,25.65
2022-08-04,25.7,30.6,0.5,0.0,30.0,18.3,20.48
2022-08-05,26.0,31.6,0.0,0.0,24.0,17.0,22.2
2022-08-06,25.9,31.6,0.0,0.0,10.0,19.8,21.4
2022-08-07,26.2,32.1,0.0,0.0,22.0,19.9,22.15
2022-08-08,27.0,33.0,0.0,0.0,17.0,17.9,25.11
2022-08-09,26.6,31.0,2.1,0.0,38.0,16.0,16.22
2022-08-10,25.4,28.6,3.3,0.0,55.0,16.4,20.14
2022-08-11,24.3,26.8,1.7,0.0,64.0,12.4,13.2
2022-08-12,24.8,30.0,0.4,0.0,17.0,15.5,22.08
2022-08-13,25.4,29.6,0.7,0.0,31.0,12.7,18.62
2022-08-14,25.9,31.1,2.5,0.0,28.0,10.6,21.09
2022-08-15,23.6,26.8,8.3,0.0,53.0,10.0,15.94
2022-08-16,25.8,31.9,0.0,0.0,7.0,6.6,24.72
2022-08-17,27.5,32.1,0.0,0.0,3.0,8.3,24.43
2022-08-18,27.7,33.0,0.0,0.0,6.0,13.9,24.19
2022-08-19,26.9,31.0,0.0,0.0,15.0,12.5,22.06
2022-08-20,26.7,31.9,0.0,0.0,15.0,13.8,23.86
2022-08-21,26.4,32.7,0.0,0.0,17.0,14.7,23.77
2022-08-22,27.2,32.0,0.7,0.0,29.0,9.2,19.33
2022-08-23,27.0,31.1,0.9,0.0,39.0,8.6,16.3
2022-08-24,26.5,31.5,15.4,0.0,83.0,14.9,16.6
2022-08-25,22.9,25.5,18.5,0.0,81.0,6.7,11.51
2022-08-26,23.5,27.1,8.8,0.0,63.0,5.1,15.92
2022-08-27,24.6,28.0,4.6,0.0,37.0,8.3,16.06
2022-08-28,26.5,31.3,0.1,0.0,25.0,10.7,19.04
2022-08-29,26.8,32.4,0.0,0.0,12.0,12.6,21.98
2022-08-30,26.9,31.5,0.2,0.0,39.0,13.0,19.83
2022-08-31,24.8,28.2,17.9,0.0,57.0,9.1,12.59
2022-09-01,24.9,28.7,7.0,0.0,43.0,7.8,16.3
2022-09-02,26.1,30.7,0.0,0.0,43.0,6.1,18.13
2022-09-03,25.1,27.6,5.5,0.0,57.0,8.9,14.2
2022-09-04,23.9,26.7,0.9,0.0,47.0,13.0,16.34
2022-09-05,21.7,23.9,1.8,0.0,53.0,18.8,13.83
2022-09-06,19.6,23.2,0.1,0.0,48.0,13.6,14.43
2022-09-07,21.2,25.4,0.0,0.0,33.0,16.5,17.82
2022-09-08,20.8,27.1,0.0,0.0,0.0,12.4,22.05
2022-09-09,22.0,28.3,0.0,0.0,10.0,8.0,21.63
2022-09-10,24.2,30.2,0.0,0.0,6.0,7.3,20.92
2022-09-11,24.6,29.6,0.1,0.0,8.0,7.6,19.74
2022-09-12,21.5,23.8,2.6,0.0,45.0,10.3,12.13
2022-09-13,20.1,23.5,1.1,0.0,28.0,11.2,16.96
2022-09-14,19.8,25.5,0.0,0.0,4.0,7.9,21.12
2022-09-15,22.4,31.1,0.0,0.0,40.0,7.2,20.44
2022-09-16,25.3,34.1,0.0,0.0,5.0,9.2,20.29
2022-09-17,26.2,35.2,0.0,0.0,13.0,8.7,20.09
2022-09-18,23.8,31.6,2.9,0.0,19.0,14.6,16.91
2022-09-19,20.9,24.8,0.0,0.0,33.0,10.9,17.91
2022-09-20,18.3,23.1,0.0,0.0,23.0,14.2,17.46
2022-09-21,18.0,23.2,0.0,0.0,33.0,16.6,18.43
2022-09-22,14.9,16.5,19.6,0.0,58.0,12.3,9.78
2022-09-23,14.5,19.4,1.2,0.0,28.0,13.6,15.45
2022-09-24,15.6,20.2,0.0,0.0,28.0,9.0,16.08
2022-09-25,16.5,24.2,0.0,0.0,1.0,8.2,19.37
2022-09-26,18.3,26.9,0.0,0.0,41.0,8.3,18.96
2022-09-27,21.8,28.8,0.0,0.0,78.0,15.4,15.89
2022-09-28,23.6,27.7,1.6,0.0,41.0,17.6,14.86
2022-09-29,23.3,30.6,0.2,0.0,18.0,12.3,15.19
2022-09-30,23.5,31.3,0.0,0.0,11.0,10.0,16.69
2022-10-01,23.2,31.3,0.0,0.0,15.0,9.0,17.07
2022-10-02,22.0,25.6,6.6,0.0,62.0,15.1,7.55
2022-10-03,19.1,23.0,0.0,0.0,12.0,10.4,16.42
2022-10-04,16.7,18.7,5.1,0.0,58.0,10.5,9.66
2022-10-05,16.0,19.9,0.3,0.0,29.0,16.8,12.33
2022-10-06,16.6,20.7,0.2,0.0,54.0,17.3,8.17
2022-10-07,17.1,19.3,2.5,0.0,67.0,16.8,9.57
2022-10-08,16.9,19.0,2.6,0.0,76.0,11.7,8.54
2022-10-09,16.8,19.9,1.1,0.0,81.0,9.4,7.72
2022-10-10,16.4,22.9,0.0,0.0,25.0,12.4,14.23
2022-10-11,17.7,23.9,0.0,0.0,67.0,10.1,13.35
2022-10-12,16.6,21.2,0.0,0.0,69.0,11.6,9.64
2022-10-13,17.1,21.2,0.1,0.0,75.0,12.2,8.36
2022-10-14,16.7,20.3,1.0,0.0,98.0,11.7,5.39
2022-10-15,16.6,17.9,3.1,0.0,98.0,11.8,3.79
2022-10-16,16.3,17.0,3.6,0.0,90.0,14.7,4.67
2022-10-17,16.9,18.8,3.1,0.0,90.0,15.8,6.15
2022-10-18,17.3,19.4,0.1,0.0,86.0,15.0,7.94
2022-10-19,16.3,18.6,0.0,0.0,83.0,9.6,8.37
2022-10-20,16.1,20.0,0.0,0.0,71.0,14.7,10.18
2022-10-21,13.2,17.4,0.0,0.0,17.0,15.2,13.91
2022-10-22,12.6,20.7,0.0,0.0,1.0,8.1,14.8
2022-10-23,15.2,22.8,0.0,0.0,14.0,9.2,13.65
2022-10-24,16.2,23.3,0.0,0.0,2.0,9.0,13.65
2022-10-25,16.0,23.5,0.0,0.0,16.0,8.1,13.63
2022-10-26,16.7,23.6,0.0,0.0,5.0,9.0,12.92
2022-10-27,16.1,21.8,0.0,0.0,27.0,14.0,11.76
2022-10-28,14.5,20.2,0.0,0.0,5.0,16.7,13.05
2022-10-29,13.0,19.8,0.0,0.0,10.0,12.9,12.6
2022-10-30,12.9,19.8,0.0,0.0,5.0,9.3,13.05
2022-10-31,13.7,19.7,0.3,0.0,9.0,9.3,11.38
2022-11-01,14.8,20.3,0.0,0.0,6.0,10.3,12.5
2022-11-02,14.1,21.0,0.0,0.0,3.0,5.6,12.29
2022-11-03,15.7,21.9,0.0,0.0,7.0,7.0,11.73
2022-11-04,15.6,22.9,0.0,0.0,10.0,6.9,11.64
2022-11-05,17.4,26.8,0.0,0.0,19.0,9.7,12.21
2022-11-06,16.5,23.5,0.0,0.0,68.0,8.6,9.17
2022-11-07,14.9,18.2,0.0,0.0,75.0,15.5,8.55
2022-11-08,13.7,16.6,0.0,0.0,83.0,10.3,9.3
2022-11-09,11.6,17.0,0.0,0.0,13.0,9.6,10.83
2022-11-10,11.1,17.9,0.0,0.0,5.0,7.7,11.67
2022-11-11,11.9,17.7,0.0,0.0,24.0,9.8,11.01
2022-11-12,13.3,20.0,0.0,0.0,39.0,12.8,10.53
2022-11-13,12.6,19.5,0.0,0.0,4.0,9.4,11.08
2022-11-14,12.1,16.9,0.0,0.0,39.0,11.1,9.0
2022-11-15,11.3,16.9,0.0,0.0,25.0,8.2,10.72
2022-11-16,11.7,17.3,0.0,0.0,35.0,12.0,10.35
2022-11-17,15.7,21.4,2.4,0.0,83.0,16.1,8.16
2022-11-18,17.6,20.5,3.5,0.0,60.0,13.3,5.53
2022-11-19,20.1,24.4,0.0,0.0,12.0,14.7,8.84
2022-11-20,19.7,24.3,0.0,0.0,76.0,11.8,7.57
2022-11-21,20.4,24.5,0.0,0.0,74.0,13.5,7.35
2022-11-22,14.6,18.2,2.4,0.0,41.0,17.6,8.51
2022-11-23,15.1,20.2,6.4,0.0,95.0,13.3,6.43
2022-11-24,13.7,16.0,5.8,0.0,74.0,8.7,5.25
2022-11-25,11.1,12.9,8.1,0.0,75.0,9.8,3.7
2022-11-26,9.5,11.1,3.2,0.0,54.0,9.5,5.98
2022-11-27,9.5,11.3,0.0,0.0,74.0,13.4,6.74
2022-11-28,9.7,12.6,0.3,0.0,82.0,8.5,5.39
2022-11-29,11.1,13.5,0.2,0.0,54.0,6.8,8.27
2022-11-30,11.7,14.6,2.3,0.0,92.0,9.3,3.92
2022-12-01,13.7,17.7,8.1,0.0,68.0,8.9,7.05
2022-12-02,12.3,14.0,5.7,0.0,63.0,8.6,4.07
2022-12-03,12.2,13.5,0.6,0.0,89.0,10.0,3.6
2022-12-04,11.5,12.8,0.0,0.0,81.0,10.1,5.61
2022-12-05,11.3,13.1,0.0,0.0,59.0,6.8,6.86
2022-12-06,10.8,13.6,0.0,0.0,32.0,8.0,7.42
2022-12-07,10.1,13.7,0.0,0.0,32.0,5.9,8.1
2022-12-08,10.9,17.2,0.0,0.0,25.0,9.4,8.02
2022-12-09,14.5,19.5,0.0,0.0,69.0,9.4,7.09
2022-12-10,15.1,18.5,0.1,0.0,94.0,11.4,2.94
2022-12-11,18.1,20.7,0.8,0.0,98.0,16.1,4.52
2022-12-12,15.3,17.9,0.9,0.0,77.0,10.5,6.09
2022-12-13,10.5,14.0,13.1,0.0,88.0,11.3,0.94
2022-12-14,9.7,12.4,0.0,0.0,77.0,9.8,4.48
2022-12-15,13.9,18.9,0.0,0.0,44.0,12.2,6.34
2022-12-16,16.1,21.9,0.0,0.0,87.0,8.5,7.74
2022-12-17,15.7,22.8,0.0,0.0,53.0,10.7,8.23
2022-12-18,13.3,17.6,0.0,0.0,50.0,7.7,7.8
2022-12-19,8.7,12.2,3.5,0.0,99.0,16.2,1.53
2022-12-20,5.8,8.4,0.2,0.0,43.0,14.7,5.85
2022-12-21,5.1,11.3,0.0,0.0,0.0,8.6,8.61
2022-12-22,6.2,12.8,0.0,0.0,0.0,8.7,8.54
2022-12-23,7.9,12.4,0.0,0.0,13.0,9.7,8.11
2022-12-24,9.3,13.8,0.0,0.0,30.0,5.7,7.84
2022-12-25,9.3,11.7,1.9,0.0,66.0,6.6,3.0
2022-12-26,8.5,12.5,0.4,0.0,18.0,5.6,7.7
2022-12-27,7.9,15.2,0.0,0.0,14.0,9.6,8.58
2022-12-28,9.7,13.7,0.0,0.0,22.0,8.4,6.22
2022-12-29,8.5,13.6,0.0,0.0,11.0,8.0,7.91
2022-12-30,8.8,14.6,0.0,0.0,7.0,6.8,8.52
2022-12-31,8.6,14.0,0.0,0.0,25.0,7.1,8.26
2023-01-01,7.8,13.6,0.0,0.0,6.0,7.2,8.78
2023-01-02,7.3,14.2,0.0,0.0,3.0,9.7,9.04
2023-01-03,7.1,14.4,0.0,0.0,4.0,8.2,9.22
2023-01-04,8.0,11.4,0.0,0.0,24.0,5.5,7.95
2023-01-05,9.4,13.2,0.0,0.0,36.0,6.2,7.51
2023-01-06,8.2,12.9,0.7,0.0,41.0,8.8,6.23
2023-01-07,6.7,12.1,0.0,0.0,7.0,8.2,8.7
2023-01-08,6.1,10.8,0.0,0.0,0.0,8.8,9.2
2023-01-09,5.6,12.7,0.0,0.0,6.0,10.3,9.35
2023-01-10,9.0,15.0,1.1,0.0,69.0,13.5,5.4
2023-01-11,11.6,12.9,12.9,0.0,100.0,12.0,2.8
2023-01-12,10.9,13.4,3.3,0.0,97.0,7.0,6.94
2023-01-13,10.5,11.4,3.5,0.0,92.0,7.3,4.25
2023-01-14,9.7,12.5,0.0,0.0,42.0,7.2,8.06
2023-01-15,9.3,12.8,1.0,0.0,45.0,10.0,8.53
2023-01-16,8.3,13.1,0.0,0.0,15.0,5.9,9.51
2023-01-17,12.2,17.5,0.0,0.0,42.0,15.8,8.45
2023-01-18,15.7,20.5,0.0,0.0,50.0,16.3,9.69
2023-01-19,15.1,21.7,0.0,0.0,40.0,12.6,9.9
2023-01-20,13.1,19.6,1.7,0.0,17.0,9.6,10.22
2023-01-21,12.2,18.2,0.0,0.0,33.0,8.7,7.98
2023-01-22,11.3,17.3,0.0,0.0,57.0,7.5,9.18
2023-01-23,9.3,14.3,0.0,0.0,16.0,8.3,10.24
2023-01-24,8.4,9.8,0.0,0.0,72.0,10.1,5.25
2023-01-25,6.7,7.9,0.0,0.0,67.0,10.3,4.35
2023-01-26,8.2,13.4,0.1,0.0,80.0,12.1,6.63
2023-01-27,11.1,12.6,7.1,0.0,96.0,12.6,3.59
2023-01-28,7.6,9.6,8.9,0.0,90.0,6.6,2.76
2023-01-29,5.0,6.7,2.3,0.07,90.0,10.9,3.47
2023-01-30,4.0,5.2,1.8,0.49,66.0,9.4,7.59
2023-01-31,2.9,4.6,3.1,1.19,74.0,10.3,7.7
2023-02-01,3.6,5.5,6.2,2.73,71.0,8.2,8.56
2023-02-02,4.4,10.5,1.4,0.0,45.0,13.4,10.72
2023-02-03,4.2,6.2,6.2,0.84,71.0,9.7,7.35
2023-02-04,2.1,4.6,5.9,2.59,78.0,9.0,3.9
2023-02-05,3.4,4.9,11.9,5.95,85.0,20.4,5.97
2023-02-06,2.7,3.5,26.4,17.01,99.0,19.7,4.54
2023-02-07,1.4,2.5,13.9,9.1,89.0,16.3,8.55
2023-02-08,1.0,2.0,8.5,5.32,75.0,11.9,8.14
2023-02-09,2.0,3.4,3.7,2.03,59.0,13.9,9.78
2023-02-10,2.9,4.7,0.7,0.0,72.0,12.4,9.54
2023-02-11,2.8,5.2,0.1,0.0,55.0,12.0,8.28
2023-02-12,1.9,5.9,0.0,0.0,30.0,8.8,12.2
2023-02-13,4.7,8.7,0.1,0.0,47.0,11.3,10.62
2023-02-14,3.7,8.3,0.0,0.0,31.0,7.0,13.05
2023-02-15,4.5,6.6,4.4,0.35,73.0,11.5,8.1
2023-02-16,4.3,8.8,0.0,0.0,27.0,6.4,13.06
2023-02-17,5.2,14.0,0.0,0.0,21.0,9.3,14.48
2023-02-18,8.6,16.5,0.0,0.0,53.0,14.5,11.85
2023-02-19,12.5,19.7,0.0,0.0,34.0,13.1,14.5
2023-02-20,9.2,13.4,5.1,0.0,59.0,12.1,6.46
2023-02-21,9.1,18.1,0.0,0.0,57.0,14.0,14.67
2023-02-22,10.8,18.5,0.0,0.0,28.0,8.8,15.18
2023-02-23,10.2,17.3,0.0,0.0,10.0,8.7,14.71
2023-02-24,9.7,15.0,0.0,0.0,59.0,7.4,13.05
2023-02-25,12.7,20.1,0.0,0.0,17.0,17.7,15.04
2023-02-26,15.3,21.5,0.0,0.0,72.0,11.3,14.46
2023-02-27,17.5,23.9,0.2,0.0,95.0,11.0,14.05
2023-02-28,14.9,17.3,0.6,0.0,100.0,7.2,6.79
2023-03-01,13.2,15.8,0.5,0.0,76.0,8.7,13.58
2023-03-02,9.8,11.4,0.0,0.0,100.0,8.0,5.83
2023-03-03,9.8,12.4,0.3,0.0,90.0,7.9,9.89
2023-03-04,10.7,13.9,0.0,0.0,90.0,12.9,10.92
2023-03-05,10.1,12.7,15.7,0.0,94.0,7.7,6.03
2023-03-06,10.6,13.9,11.4,0.0,68.0,10.5,12.11
2023-03-07,11.2,16.3,0.5,0.0,62.0,10.1,13.18
2023-03-08,13.7,17.4,0.1,0.0,50.0,14.0,13.53
2023-03-09,13.6,18.4,0.4,0.0,60.0,16.6,12.15
2023-03-10,14.9,19.0,0.0,0.0,79.0,12.8,10.03
2023-03-11,14.9,17.7,7.8,0.0,79.0,16.3,10.5
2023-03-12,9.6,12.8,13.5,0.0,99.0,10.8,3.41
2023-03-13,7.8,8.8,0.4,0.0,86.0,17.5,8.23
2023-03-14,8.1,11.2,0.0,0.0,67.0,10.4,11.61
2023-03-15,10.8,18.3,0.0,0.0,30.0,9.8,18.06
2023-03-16,11.9,14.3,9.4,0.0,93.0,7.4,11.24
2023-03-17,9.0,10.7,12.5,0.0,100.0,15.3,3.77
2023-03-18,8.0,9.0,6.1,0.0,99.0,12.7,5.64
2023-03-19,9.2,9.9,2.1,0.0,100.0,9.9,2.47
2023-03-20,11.6,16.0,0.0,0.0,67.0,8.3,14.78
2023-03-21,12.3,19.5,0.0,0.0,48.0,8.0,19.57
2023-03-22,11.4,14.0,10.1,0.0,98.0,7.6,6.68
2023-03-23,10.7,12.3,1.0,0.0,83.0,9.0,7.57
2023-03-24,11.7,15.9,0.0,0.0,67.0,10.1,16.41
2023-03-25,11.9,18.9,0.0,0.0,13.0,8.2,19.92
2023-03-26,12.1,17.9,0.9,0.0,60.0,10.2,16.13
2023-03-27,15.9,24.2,0.0,0.0,19.0,14.1,20.88
2023-03-28,10.6,15.0,21.1,0.0,88.0,15.5,7.22
2023-03-29,4.5,6.4,17.2,5.6,79.0,13.0,12.64
2023-03-30,4.2,9.5,0.8,0.0,22.0,18.3,20.43
2023-03-31,8.6,16.3,0.4,0.0,45.0,11.2,14.65
2023-04-01,15.4,23.1,0.0,0.0,37.0,15.1,18.17
2023-04-02,16.1,19.7,10.2,0.0,87.0,15.7,13.76
2023-04-03,17.0,22.2,3.0,0.0,70.0,8.9,20.6
2023-04-04,15.0,17.5,14.8,0.0,87.0,9.7,13.44
2023-04-05,10.5,12.0,7.9,0.0,91.0,8.2,5.72
2023-04-06,10.7,14.1,12.6,0.0,80.0,6.2,15.51
2023-04-07,10.4,12.9,9.9,0.0,73.0,7.7,13.95
2023-04-08,11.5,16.6,0.2,0.0,42.0,10.2,21.48
2023-04-09,12.0,15.8,0.9,0.0,77.0,10.8,13.81
2023-04-10,10.4,11.0,3.5,0.0,98.0,7.0,5.45
2023-04-11,10.1,12.3,12.5,0.0,95.0,12.3,12.46
2023-04-12,10.2,12.0,15.3,0.0,93.0,12.9,9.3
2023-04-13,13.3,18.7,1.0,0.0,39.0,11.9,20.46
2023-04-14,16.8,25.0,0.0,0.0,36.0,12.7,23.87
2023-04-15,18.0,22.2,0.7,0.0,95.0,9.5,12.4
2023-04-16,17.2,22.4,10.9,0.0,90.0,9.5,16.4
2023-04-17,16.4,19.7,10.0,0.0,71.0,7.7,17.85
2023-04-18,14.8,19.0,11.2,0.0,67.0,7.9,17.34
2023-04-19,14.0,17.0,4.6,0.0,45.0,10.6,17.99
2023-04-20,14.1,17.3,1.2,0.0,46.0,10.2,20.23
2023-04-21,14.6,18.9,0.6,0.0,27.0,11.3,22.13
2023-04-22,15.0,20.4,0.7,0.0,39.0,12.1,22.84
2023-04-23,13.7,17.4,0.0,0.0,73.0,14.1,19.41
2023-04-24,14.1,19.4,0.0,0.0,26.0,6.4,24.97
2023-04-25,15.2,23.3,2.5,0.0,58.0,10.1,18.2
2023-04-26,15.4,20.4,20.6,0.0,77.0,8.1,16.9
2023-04-27,11.1,13.2,32.2,0.0,97.0,14.7,3.16
2023-04-28,10.4,13.0,1.4,0.0,45.0,15.4,19.8
2023-04-29,10.8,13.2,0.7,0.0,66.0,12.8,19.4
2023-04-30,12.8,18.5,0.0,0.0,9.0,10.7,25.54
2023-05-01,14.5,20.9,0.0,0.0,6.0,13.8,25.81
2023-05-02,16.1,23.6,0.0,0.0,34.0,13.5,27.22
2023-05-03,18.1,25.3,0.5,0.0,75.0,9.3,22.12
2023-05-04,17.6,20.8,15.1,0.0,84.0,7.9,18.85
2023-05-05,14.7,16.3,4.6,0.0,100.0,13.6,9.89
2023-05-06,14.1,17.0,9.2,0.0,89.0,14.6,13.17
2023-05-07,14.8,18.3,0.9,0.0,43.0,13.4,15.09
2023-05-08,15.9,20.6,0.0,0.0,60.0,11.5,23.3
2023-05-09,14.4,16.6,1.2,0.0,93.0,13.0,10.2
2023-05-10,13.4,14.9,0.3,0.0,96.0,12.8,9.09
2023-05-11,13.9,16.8,0.0,0.0,91.0,13.7,14.44
2023-05-12,13.0,14.0,4.0,0.0,100.0,11.2,6.8
2023-05-13,14.4,17.8,0.0,0.0,85.0,8.1,17.75
2023-05-14,15.9,21.7,0.6,0.0,72.0,7.8,24.26
2023-05-15,20.6,26.8,0.1,0.0,77.0,7.2,26.07
2023-05-16,23.3,31.3,6.5,0.0,87.0,8.4,21.33
2023-05-17,19.1,20.6,23.5,0.0,90.0,9.7,9.28
2023-05-18,15.4,16.5,13.1,0.0,99.0,10.7,5.13
2023-05-19,15.3,16.8,7.2,0.0,86.0,9.9,12.17
2023-05-20,16.4,19.6,3.8,0.0,62.0,10.1,19.56
2023-05-21,17.8,22.3,0.3,0.0,71.0,9.7,21.1
2023-05-22,17.6,20.2,0.4,0.0,96.0,15.7,13.94
2023-05-23,16.4,18.2,5.8,0.0,98.0,7.6,8.41
2023-05-24,16.8,18.7,1.6,0.0,84.0,7.2,10.77
2023-05-25,18.9,22.1,1.7,0.0,78.0,9.0,16.91
2023-05-26,19.8,23.9,0.0,0.0,38.0,11.8,24.02
2023-05-27,19.4,23.2,0.9,0.0,72.0,11.2,20.06
2023-05-28,18.9,21.3,3.0,0.0,96.0,11.6,11.36
2023-05-29,18.9,21.5,1.7,0.0,93.0,10.8,14.01
2023-05-30,19.7,22.4,2.4,0.0,93.0,9.2,18.06
2023-05-31,20.5,23.9,1.4,0.0,91.0,10.5,18.52
2023-06-01,20.3,25.1,0.0,0.0,45.0,11.3,23.14
2023-06-02,20.9,27.4,3.1,0.0,82.0,10.9,21.82
2023-06-03,19.7,21.8,8.0,0.0,94.0,10.7,12.39
2023-06-04,18.6,20.2,6.0,0.0,96.0,10.5,9.62
2023-06-05,19.7,23.0,1.0,0.0,65.0,14.3,18.7
2023-06-06,20.7,26.7,0.0,0.0,21.0,13.1,26.02
2023-06-07,21.6,26.4,0.0,0.0,18.0,11.2,24.67
2023-06-08,21.2,24.5,0.3,0.0,95.0,9.3,12.27
2023-06-09,20.6,23.8,0.4,0.0,78.0,9.4,18.59
2023-06-10,21.1,25.3,0.0,0.0,75.0,9.6,25.08
2023-06-11,21.2,26.2,0.0,0.0,78.0,11.4,20.94
2023-06-12,20.6,23.6,2.3,0.0,47.0,12.4,21.64
2023-06-13,19.9,22.5,1.0,0.0,93.0,13.1,13.83
2023-06-14,20.2,23.7,0.3,0.0,78.0,10.1,18.49
2023-06-15,22.6,27.9,0.0,0.0,43.0,10.5,23.58
2023-06-16,23.9,28.9,5.7,0.0,61.0,6.9,21.52
2023-06-17,22.0,24.5,15.2,0.0,89.0,8.2,15.72
2023-06-18,21.3,23.8,11.8,0.0,86.0,8.7,17.52
2023-06-19,21.6,24.5,10.9,0.0,78.0,10.2,15.02
2023-06-20,22.0,25.7,1.0,0.0,39.0,10.8,23.7
2023-06-21,22.8,26.9,0.5,0.0,31.0,10.7,23.88
2023-06-22,23.5,28.2,0.0,0.0,32.0,13.1,29.19
2023-06-23,23.7,29.6,0.0,0.0,11.0,12.5,29.52
2023-06-24,25.0,31.4,0.0,0.0,4.0,10.9,29.55
2023-06-25,24.2,28.3,0.0,0.0,20.0,9.4,27.03
2023-06-26,23.4,26.8,0.0,0.0,33.0,12.3,26.32
2023-06-27,24.0,27.7,0.4,0.0,29.0,14.0,23.16
2023-06-28,24.1,28.9,0.0,0.0,4.0,11.6,28.72
2023-06-29,21.2,23.7,0.7,0.0,29.0,11.2,22.5
2023-06-30,22.1,26.7,0.0,0.0,22.0,10.4,28.97
2023-07-01,23.1,28.6,0.0,0.0,2.0,9.6,29.73
2023-07-02,25.1,31.4,0.0,0.0,6.0,7.2,29.05
2023-07-03,25.8,30.8,0.5,0.0,18.0,9.3,23.84
2023-07-04,26.3,31.8,0.0,0.0,10.0,12.5,27.94
2023-07-05,26.0,30.8,0.9,0.0,41.0,12.1,22.26
2023-07-06,25.9,30.0,2.1,0.0,70.0,11.2,18.14
2023-07-07,26.3,30.8,0.6,0.0,21.0,11.9,26.45
2023-07-08,23.0,25.0,22.8,0.0,71.0,10.6,15.22
2023-07-09,21.0,23.2,7.4,0.0,71.0,13.5,11.69
2023-07-10,22.9,27.3,0.0,0.0,6.0,8.4,27.18
2023-07-11,24.4,29.5,0.0,0.0,7.0,6.5,27.95
2023-07-12,26.0,31.0,0.0,0.0,6.0,9.0,28.31
2023-07-13,27.5,33.4,0.0,0.0,2.0,7.6,28.21
2023-07-14,28.5,34.5,0.0,0.0,0.0,9.0,28.07
2023-07-15,28.0,32.7,0.0,0.0,0.0,13.6,27.98
2023-07-16,24.7,30.2,0.0,0.0,0.0,16.3,29.08
2023-07-17,24.3,30.0,0.0,0.0,2.0,16.4,28.57
2023-07-18,24.1,29.8,0.0,0.0,4.0,14.0,28.25
2023-07-19,25.3,31.5,0.0,0.0,0.0,13.3,28.51
2023-07-20,27.1,33.6,0.0,0.0,1.0,10.0,28.14
2023-07-21,27.7,32.1,0.0,0.0,9.0,12.6,27.45
2023-07-22,28.4,33.0,0.0,0.0,7.0,8.4,27.8
2023-07-23,28.5,34.2,0.0,0.0,4.0,16.4,27.41
2023-07-24,26.1,29.6,0.8,0.0,21.0,14.0,24.47
2023-07-25,26.2,33.0,0.0,0.0,0.0,9.1,28.31
